Position,Name,Club,Category,Time,Team,Leg
69,Hazel Dean,,,00:42:23,Ochil Hill Runners - Ochil Bauchles,4
70,Fiona Callaghan,,,00:55:36,Dundee Roadrunners Senior Women,1
70,Fiona Canavan,,,01:33:16,Dundee Roadrunners Senior Women,2
70,Anwen Darlington,,,01:33:16,Dundee Roadrunners Senior Women,2
70,Alison McNeilly,,,01:19:19,Dundee Roadrunners Senior Women,3
70,Jennifer Massie,,,01:19:19,Dundee Roadrunners Senior Women,3
70,Eilidh Moir,,,00:43:40,Dundee Roadrunners Senior Women,4
71,Konrad Rawlik,,,00:48:02,Carnethy - Mixed Vets,1
71,Ken Fordyce,,,01:39:39,Carnethy - Mixed Vets,2
71,Sean Walker,,,01:39:39,Carnethy - Mixed Vets,2
71,Fionna Mackinnon,,,01:16:05,Carnethy - Mixed Vets,3
71,Joanne Anderson,,,01:16:05,Carnethy - Mixed Vets,3
71,Anne Craig,,,00:48:14,Carnethy - Mixed Vets,4
72,Gabriel McEwan,,,00:56:11,6 Compasses 0 Clue,1
72,Samuel Barton,,,01:22:26,6 Compasses 0 Clue,2
72,Stephen McEwan,,,01:22:26,6 Compasses 0 Clue,2
72,Marc Gellatly,,,01:17:50,6 Compasses 0 Clue,3
72,Sam Marrs,,,01:17:50,6 Compasses 0 Clue,3
72,Jay Todd,,,00:57:34,6 Compasses 0 Clue,4
73,Norman Brown,,,01:08:00,Carnethy - MV60,1
73,Gordon Cameron,,,01:26:37,Carnethy - MV60,2
73,Andy Spenceley,,,01:26:37,Carnethy - MV60,2
73,Neil Gilmore,,,01:06:10,Carnethy - MV60,3
73,Steven Fallon,,,01:06:10,Carnethy - MV60,3
73,Brian Howie,,,00:54:36,Carnethy - MV60,4
74,Adam Gray,,,00:44:30,Penicuik Harriers - Ladies,1
74,Sadie Kemp,,,01:36:26,Penicuik Harriers - Ladies,2
74,Jan Dawson,,,01:36:26,Penicuik Harriers - Ladies,2
74,Lauren Johnson,,,01:21:47,Penicuik Harriers - Ladies,3
74,Georgina McAllister,,,01:21:47,Penicuik Harriers - Ladies,3
74,Gilly Marshall,,,00:55:38,Penicuik Harriers - Ladies,4
75,Keith Bonthrone,,,01:04:32,East Coast Runners,1
75,Michelle Johnstone,,,01:32:38,East Coast Runners,2
75,Hilary Lalande,,,01:32:38,East Coast Runners,2
75,Robert Sinclair,,,01:20:49,East Coast Runners,3
75,Ashleigh Sinclair,,,01:20:49,East Coast Runners,3
75,Angus Reid,,,00:41:10,East Coast Runners,4
76,David Burgess,,,00:52:10,Anster Haddies - Team 1,1
76,Eck Anderson,,,01:52:04,Anster Haddies - Team 1,2
76,Lynne Herd,,,01:52:04,Anster Haddies - Team 1,2
76,Tom Rainey,,,01:14:12,Anster Haddies - Team 1,3
76,Ross Young,,,01:14:12,Anster Haddies - Team 1,3
76,Will Gage,,,00:40:55,Anster Haddies - Team 1,4
77,Mat Hooper,,,01:11:40,Dundee Roadrunners Senior Men,1
77,Adam Hart,,,01:26:33,Dundee Roadrunners Senior Men,2
77,Ben Gibson,,,01:26:33,Dundee Roadrunners Senior Men,2
77,James O'Donnell,,,01:17:08,Dundee Roadrunners Senior Men,3
77,Sara Cali,,,01:17:08,Dundee Roadrunners Senior Men,3
77,Emanuel Corduneanu,,,00:44:00,Dundee Roadrunners Senior Men,4
78,Gordon Henderson,,,00:53:28,Carnegie Harriers,1
78,Niall Patterson,,,01:42:31,Carnegie Harriers,2
78,Colin Reynolds,,,01:42:31,Carnegie Harriers,2
78,Charlotte Briggs,,,01:21:48,Carnegie Harriers,3
78,Sarah Marshall,,,01:21:48,Carnegie Harriers,3
78,Gordon Somerville,,,00:43:50,Carnegie Harriers,4
79,Martin Rollo,,,01:00:36,Dundee Roadrunners Open V50,1
79,Douglas Gillespie,,,01:20:13,Dundee Roadrunners Open V50,2
79,Jim Morton,,,01:20:13,Dundee Roadrunners Open V50,2
79,Paul Reed,,,01:36:34,Dundee Roadrunners Open V50,3
79,John Rudd,,,01:36:34,Dundee Roadrunners Open V50,3
79,John Mill,,,00:45:16,Dundee Roadrunners Open V50,4
80,David Pease,,,01:01:14,Falkland Trail Runners - #2 Falkland Fail Runner,1
80,Liam Mason,,,01:43:26,Falkland Trail Runners - #2 Falkland Fail Runner,2
80,Martin Kirkbride,,,01:43:26,Falkland Trail Runners - #2 Falkland Fail Runner,2
80,Phil McLaughlin,,,01:16:52,Falkland Trail Runners - #2 Falkland Fail Runner,3
80,Phil Suttie,,,01:16:52,Falkland Trail Runners - #2 Falkland Fail Runner,3
80,Ross McLaren,,,00:42:12,Falkland Trail Runners - #2 Falkland Fail Runner,4
81,Jaz Brown,,,01:04:07,Hunters Bog Trotters - Haven't Beered Today,1
81,Lizzie Wastnedge,,,01:32:18,Hunters Bog Trotters - Haven't Beered Today,2
81,Jess Husbands,,,01:32:18,Hunters Bog Trotters - Haven't Beered Today,2
81,Bex Harding,,,01:20:18,Hunters Bog Trotters - Haven't Beered Today,3
81,Sarah Alexis,,,01:20:18,Hunters Bog Trotters - Haven't Beered Today,3
81,Claire Ward,,,00:47:45,Hunters Bog Trotters - Haven't Beered Today,4
82,Jonathan Hardman,,,00:45:17,Forfar Road Runners - Lomonds to the Left of Me,1
82,Sarah Clark,,,01:42:51,Forfar Road Runners - Lomonds to the Left of Me,2
82,Ron Milne,,,01:42:51,Forfar Road Runners - Lomonds to the Left of Me,2
82,Susan Knight,,,01:33:57,Forfar Road Runners - Lomonds to the Left of Me,3
82,Dave Mackay,,,01:33:57,Forfar Road Runners - Lomonds to the Left of Me,3
82,Simon Dechant,,,00:43:26,Forfar Road Runners - Lomonds to the Left of Me,4
83,Katja Neumann,,,01:07:17,Deeside Ladies V50,1
83,Ruth Mackenzie,,,01:32:02,Deeside Ladies V50,2
83,Lina Payne,,,01:32:02,Deeside Ladies V50,2
83,Ros Baxter,,,01:24:58,Deeside Ladies V50,3
83,Marie Entwistle,,,01:24:58,Deeside Ladies V50,3
83,Sarah Dunn,,,00:44:13,Deeside Ladies V50,4
84,Marianne Lang,,,00:57:51,Cosmic Hillbashers Snr,1
84,Richard Lang,,,01:30:09,Cosmic Hillbashers Snr,2
84,Kevin Heath,,,01:30:09,Cosmic Hillbashers Snr,2
84,Gillian Clunas,,,01:37:35,Cosmic Hillbashers Snr,3
84,Anita Hamilton,,,01:37:35,Cosmic Hillbashers Snr,3
84,John Lang,,,00:44:11,Cosmic Hillbashers Snr,4
85,Luke Connon,,,01:00:55,Stonehaven Running Club - Dogs & Cats,1
85,Rebecca Bryce,,,01:39:09,Stonehaven Running Club - Dogs & Cats,2
85,Dee Watters,,,01:39:09,Stonehaven Running Club - Dogs & Cats,2
85,Graham Ritchie,,,01:31:31,Stonehaven Running Club - Dogs & Cats,3
85,Neil Lindsay,,,01:31:31,Stonehaven Running Club - Dogs & Cats,3
85,Mark Macgillivray,,,00:39:10,Stonehaven Running Club - Dogs & Cats,4
86,Lee Cessford,,,00:58:25,Kirkcaldy Wizards - Some Team This,1
86,Cara Murdoch,,,01:40:48,Kirkcaldy Wizards - Some Team This,2
86,Katarzyna Szafarz,,,01:40:48,Kirkcaldy Wizards - Some Team This,2
86,Karen Richards,,,01:33:02,Kirkcaldy Wizards - Some Team This,3
86,Neill Mitchell,,,01:33:02,Kirkcaldy Wizards - Some Team This,3
86,Rob Justice,,,00:43:15,Kirkcaldy Wizards - Some Team This,4
87,Andrew Storey,,,00:54:15,GTC Burdeners,1
87,Iain Fairbairn,,,01:39:08,GTC Burdeners,2
87,Joe MacKenzie,,,01:39:08,GTC Burdeners,2
87,Andrew Aitken,,,01:26:40,GTC Burdeners,3
87,Paula Ryce,,,01:26:40,GTC Burdeners,3
87,Simon Finch,,,00:56:15,GTC Burdeners,4
88,Rory Watson,,,01:09:43,Beacon Runners - Beaconfused.com,1
88,Bobby Summers,,,01:37:50,Beacon Runners - Beaconfused.com,2
88,Dave Hogg,,,01:37:50,Beacon Runners - Beaconfused.com,2
88,David Lyon,,,01:24:25,Beacon Runners - Beaconfused.com,3
88,Garry Downie,,,01:24:25,Beacon Runners - Beaconfused.com,3
88,Jamie Bethune,,,00:44:55,Beacon Runners - Beaconfused.com,4
89,Kathryn Holm,,,01:01:20,Linlithgow AC - Dude Where's My Map,1
89,Jennifer Douglas,,,01:23:06,Linlithgow AC - Dude Where's My Map,2
89,Paul Dudchenko,,,01:23:06,Linlithgow AC - Dude Where's My Map,2
89,Jill Horsburgh,,,01:50:59,Linlithgow AC - Dude Where's My Map,3
89,Denise Tracey,,,01:50:59,Linlithgow AC - Dude Where's My Map,3
89,Neil Anderson,,,00:41:35,Linlithgow AC - Dude Where's My Map,4
90,Rachel Gallagher,,,00:57:56,Strathearn Sitkas,1
90,Gill Dowse,,,01:43:11,Strathearn Sitkas,2
90,Ruth Clark,,,01:43:11,Strathearn Sitkas,2
90,Karen Best,,,01:35:00,Strathearn Sitkas,3
90,Alison Ritchie,,,01:35:00,Strathearn Sitkas,3
90,Monica Thomson,,,00:44:18,Strathearn Sitkas,4
91,Hazel Robbie,,,01:04:58,Forfar Road Runners - Lomonds to the Right,1
91,Simon Dechant,,,01:44:41,Forfar Road Runners - Lomonds to the Right,2
91,Ann-Marie Black,,,01:44:41,Forfar Road Runners - Lomonds to the Right,2
91,Graeme Watson,,,01:27:32,Forfar Road Runners - Lomonds to the Right,3
91,Sarah Farquharson,,,01:27:32,Forfar Road Runners - Lomonds to the Right,3
91,Joe Welsh,,,00:43:26,Forfar Road Runners - Lomonds to the Right,4
92,Gwen Tivendale,,,01:04:01,EFT Over the Hill?,1
92,Gill Smith,,,01:54:05,EFT Over the Hill?,2
92,Adrian Wood,,,01:54:05,EFT Over the Hill?,2
92,Ewen Sparks,,,01:15:35,EFT Over the Hill?,3
92,Keiron Baillie,,,01:15:35,EFT Over the Hill?,3
92,Rebecca Trengove,,,00:47:31,EFT Over the Hill?,4
93,Derek McDonald,,,01:00:12,GTC Devils,1
93,Alan Robb,,,01:36:53,GTC Devils,2
93,Andy Milne,,,01:36:53,GTC Devils,2
93,Nic Philp,,,01:28:37,GTC Devils,3
93,Ian Goldie,,,01:28:37,GTC Devils,3
93,Wendi Duncan,,,00:55:33,GTC Devils,4
94,Lisa Johnstone,,,00:51:45,Beacon Runners - Streaky Beacon,1
94,Debi Ives,,,01:35:07,Beacon Runners - Streaky Beacon,2
94,Anna Graham,,,01:35:07,Beacon Runners - Streaky Beacon,2
94,Trish Whitelaw,,,01:46:11,Beacon Runners - Streaky Beacon,3
94,Hazel Williamson,,,01:46:11,Beacon Runners - Streaky Beacon,3
94,Sonia Dean,,,00:48:45,Beacon Runners - Streaky Beacon,4
95,Suzanne Beattie,,,00:59:08,Musselburgh Saints & Sinners,1
95,Gordon Eadie,,,01:41:15,Musselburgh Saints & Sinners,2
95,Sarah Healey,,,01:41:15,Musselburgh Saints & Sinners,2
95,Kat Brack,,,01:42:41,Musselburgh Saints & Sinners,3
95,Adele Wadele,,,01:42:41,Musselburgh Saints & Sinners,3
95,Mike Howard,,,00:43:40,Musselburgh Saints & Sinners,4
96,Richard Toller,,,01:01:18,Dundee Roadrunners Open V40,1
96,Arnaud Richard,,,01:40:46,Dundee Roadrunners Open V40,2
96,Graham Rena,,,01:40:46,Dundee Roadrunners Open V40,2
96,Sarah Young,,,01:30:00,Dundee Roadrunners Open V40,3
96,Derek Arthur,,,01:30:00,Dundee Roadrunners Open V40,3
96,Daniel Fields,,,00:55:18,Dundee Roadrunners Open V40,4
97,Emma Sommerville,,,01:04:04,Westies Women C,1
97,Bex Beveridge,,,01:44:56,Westies Women C,2
97,Caitlin Perring,,,01:44:56,Westies Women C,2
97,Kirsten Mitchell,,,01:35:02,Westies Women C,3
97,Kirsty Milton-Moir,,,01:35:02,Westies Women C,3
97,Amanda Gibson,,,00:43:38,Westies Women C,4
98,Robert McMurray,,,00:53:25,Braes o' Fife Mountaineering Club,1
98,Catherine McMurray,,,01:49:38,Braes o' Fife Mountaineering Club,2
98,Heather Mack,,,01:49:38,Braes o' Fife Mountaineering Club,2
98,Vicky Ward,,,01:36:57,Braes o' Fife Mountaineering Club,3
98,Matt Ward,,,01:36:57,Braes o' Fife Mountaineering Club,3
98,Craig Henderson,,,00:49:52,Braes o' Fife Mountaineering Club,4
99,George Lees,,,01:10:48,Beacon Runners - Beacon and Scrambled Legs,1
99,Mike Chudleigh,,,01:28:01,Beacon Runners - Beacon and Scrambled Legs,2
99,Lisa Johnstone,,,01:28:01,Beacon Runners - Beacon and Scrambled Legs,2
99,Jenny Langridge,,,01:36:11,Beacon Runners - Beacon and Scrambled Legs,3
99,Mel Hindle,,,01:36:11,Beacon Runners - Beacon and Scrambled Legs,3
99,Petra O'Neill,,,00:55:37,Beacon Runners - Beacon and Scrambled Legs,4
100,Mike Murdoch,,,01:02:05,6 Squirrels Lost in the Mist,1
100,Louise Provan,,,01:47:47,6 Squirrels Lost in the Mist,2
100,Andy Thom,,,01:47:47,6 Squirrels Lost in the Mist,2
100,Graeme Braid,,,01:32:57,6 Squirrels Lost in the Mist,3
100,Andy Cameron,,,01:32:57,6 Squirrels Lost in the Mist,3
100,Suzanne Lumsden,,,00:47:59,6 Squirrels Lost in the Mist,4
101,Karen Birnie,,,01:11:51,Kinross Road Runners - Hills Belles,1
101,Kerry Aitken,,,01:46:31,Kinross Road Runners - Hills Belles,2
101,Claire Allison,,,01:46:31,Kinross Road Runners - Hills Belles,2
101,Gillian Kemp,,,01:29:24,Kinross Road Runners - Hills Belles,3
101,Lucy Fraser,,,01:29:24,Kinross Road Runners - Hills Belles,3
101,Karen Ritchie,,,00:45:53,Kinross Road Runners - Hills Belles,4
102,Murdo MacLeod,,,01:02:15,Westies M50 B,1
102,John Quinn,,,01:54:22,Westies M50 B,2
102,Hamilton Semple,,,01:54:22,Westies M50 B,2
102,Andrew Fullwood,,,01:39:42,Westies M50 B,3
102,John Hamer,,,01:39:42,Westies M50 B,3
102,Ian Easton,,,00:39:40,Westies M50 B,4
103,Jenny Dallas,,,00:59:04,Strathearn Springboks,1
103,Iain Thomson,,,01:43:06,Strathearn Springboks,2
103,Andy Gallagher,,,01:43:06,Strathearn Springboks,2
103,Rowan Mestecky,,,01:35:39,Strathearn Springboks,3
103,Davide Dowz,,,01:35:39,Strathearn Springboks,3
103,Clare Martin,,,00:59:00,Strathearn Springboks,4
104,Scott Sell,,,00:59:01,Stonehaven Running Club - Cats & Dogs,1
104,Kate Robertson,,,02:00:26,Stonehaven Running Club - Cats & Dogs,2
104,Ruth Gordon,,,02:00:26,Stonehaven Running Club - Cats & Dogs,2
104,Ali Robertson,,,01:26:31,Stonehaven Running Club - Cats & Dogs,3
104,Maudene Goulos,,,01:26:31,Stonehaven Running Club - Cats & Dogs,3
104,Ann-Marie Yates,,,00:58:15,Stonehaven Running Club - Cats & Dogs,4
105,Chi My Ta,,,01:04:53,Westies Women D,1
105,Gillian Irvine,,,02:02:26,Westies Women D,2
105,Dianne Scott,,,02:02:26,Westies Women D,2
105,Lynsey Munro,,,01:19:17,Westies Women D,3
105,Nicola Dawson,,,01:19:17,Westies Women D,3
105,Rachel Hunt,,,01:00:30,Westies Women D,4
106,Karel Vesely,,,00:43:55,Hunters Bog Trotters - Heavy Beer-Drinking Trotters,1
106,Emma Smith,,,02:27:30,Hunters Bog Trotters - Heavy Beer-Drinking Trotters,2
106,Janice Smith,,,02:27:30,Hunters Bog Trotters - Heavy Beer-Drinking Trotters,2
106,Ivor Normand,,,01:19:14,Hunters Bog Trotters - Heavy Beer-Drinking Trotters,3
106,Chris Walsh,,,01:19:14,Hunters Bog Trotters - Heavy Beer-Drinking Trotters,3
106,Verity Hailey,,,00:56:33,Hunters Bog Trotters - Heavy Beer-Drinking Trotters,4
107,Tracy Knox,,,01:02:54,Anster Haddies - Team 2,1
107,Pamela Cruickshanks,,,01:48:19,Anster Haddies - Team 2,2
107,Debs Hay,,,01:48:19,Anster Haddies - Team 2,2
107,Lynne Herd,,,01:37:54,Anster Haddies - Team 2,3
107,Eck Anderson,,,01:37:54,Anster Haddies - Team 2,3
107,Ross Young,,,01:00:23,Anster Haddies - Team 2,4
108,Ruth Toller,,,01:31:48,Dundee Roadrunners Mixed V40+,1
108,David Miller,,,01:34:54,Dundee Roadrunners Mixed V40+,2
108,Michael Mitchell,,,01:34:54,Dundee Roadrunners Mixed V40+,2
108,Ali Gelly,,,01:39:34,Dundee Roadrunners Mixed V40+,3
108,Keith Gelly,,,01:39:34,Dundee Roadrunners Mixed V40+,3
108,Morag Taggart,,,00:43:42,Dundee Roadrunners Mixed V40+,4
109,Kirsty Higgins,,,01:07:21,Kinross Road Runners - Hills Angels,1
109,Gillian Lopez,,,01:52:42,Kinross Road Runners - Hills Angels,2
109,Kirsty Gray,,,01:52:42,Kinross Road Runners - Hills Angels,2
109,Hannah Lopez,,,01:45:19,Kinross Road Runners - Hills Angels,3
109,Lynn Beveridge,,,01:45:19,Kinross Road Runners - Hills Angels,3
109,Simone Young,,,01:05:14,Kinross Road Runners - Hills Angels,4
110,Ann Malcolm,,,01:07:01,Kinross Road Runners - Hill Hath no Fury,1
110,Alison Robertson,,,01:49:59,Kinross Road Runners - Hill Hath no Fury,2
110,Anne MacIntyre,,,01:49:59,Kinross Road Runners - Hill Hath no Fury,2
110,Linda Maceachan,,,02:07:43,Kinross Road Runners - Hill Hath no Fury,3
110,Sarah Eaton,,,02:07:43,Kinross Road Runners - Hill Hath no Fury,3
110,Judith Dobson,,,00:48:50,Kinross Road Runners - Hill Hath no Fury,4
111,Liza Rekhtman,,,01:08:52,Clydeside Orienteers 2,1
111,Kirsty Ryman,,,02:47:11,Clydeside Orienteers 2,2
111,Alexandra Lennie,,,02:47:11,Clydeside Orienteers 2,2
111,Clare Stansfield,,,01:35:05,Clydeside Orienteers 2,3
111,Dan Barker,,,01:35:05,Clydeside Orienteers 2,3
111,Jamie Milsom,,,01:15:04,Clydeside Orienteers 2,4
,Ben Hukins,,,00:41:11,PH Racing Club,1
,Julie Menzies,,,01:16:28,PH Racing Club,3
,Laura Ross,,,01:16:28,PH Racing Club,3
,Gillian Wallace,,,00:54:50,PH Racing Club,4
