Position,Name,Club,Category,Time,Team,Leg
89,Keith Ferguson,,,00:34:56,Fife AC - (Ian Ritchie),1
89,Ian Ritchie,,,01:53:46,Fife AC - (Ian Ritchie),2
89,Jim Woodburn,,,01:53:46,Fife AC - (Ian Ritchie),2
89,Steve Pennycook,,,00:32:56,Fife AC - (Ian Ritchie),3
89,Allan Harley & Steve Pennycook,,,00:55:38,Fife AC - (Ian Ritchie),4
90,Bryce Aitken,,,00:29:12,Fife AC (Against all Odds),1
90,Stewart Davidson,,,01:52:47,Fife AC (Against all Odds),2
90,Maurice Paterson,,,01:52:47,Fife AC (Against all Odds),2
90,Liz Killean,,,00:38:38,Fife AC (Against all Odds),3
90,Liz Killean & Moira Grainger,,,00:59:04,Fife AC (Against all Odds),4
91,Harriet Barmen,,,00:40:10,AUOTC,1
91,Luke Mazzoni,,,01:41:40,AUOTC,2
91,Andy Godden,,,01:41:40,AUOTC,2
91,Alice Hogg,,,00:45:00,AUOTC,3
91,Amy Davis & Alan Purvis,,,00:55:30,AUOTC,4
92,Alice Hall,,,00:37:34,Anster Haddies & Ladies A,1
92,Pamela Cruickshanks,,,01:48:00,Anster Haddies & Ladies A,2
92,Hazel Bradley,,,01:48:00,Anster Haddies & Ladies A,2
92,Rachael Grieve,,,00:36:54,Anster Haddies & Ladies A,3
92,Fiona Cruickshanks & Yvonne Dehn,,,01:01:13,Anster Haddies & Ladies A,4
93,Debbie Wilson,,,00:42:35,Beacon Ladies,1
93,Anna Graham,,,01:42:33,Beacon Ladies,2
93,Jenny Gibbs,,,01:42:33,Beacon Ladies,2
93,Karen Young,,,00:38:11,Beacon Ladies,3
93,Adele Osborne & Trish Whitelaw,,,01:01:39,Beacon Ladies,4
94,Fiona Bracegirdle,,,00:32:14,Fife AC Ladies,1
94,Amie McKimmie,,,02:01:58,Fife AC Ladies,2
94,Jen Kibble,,,02:01:58,Fife AC Ladies,2
95,Gordon Donnachie,,,00:44:30,KRR Male B,1
95,Paul Allcoat,,,01:33:47,KRR Male B,2
95,Marinos Calothis,,,01:33:47,KRR Male B,2
96,Kristina Struck,,,00:41:20,Anna Radons-Harris,1
96,Ben Seymour,,,01:43:29,Anna Radons-Harris,2
96,Eva Groeneveld,,,01:43:29,Anna Radons-Harris,2
96,Anna Radons-Harris,,,00:38:38,Anna Radons-Harris,3
96,Graeme Baxter & Nigel Snow,,,01:05:20,Anna Radons-Harris,4
97,Sandra Aitken,,,00:40:59,Fife AC (Nifty Fifties),1
97,Lynne Stephen,,,01:45:51,Fife AC (Nifty Fifties),2
97,Margaret Martin,,,01:45:51,Fife AC (Nifty Fifties),2
97,Sue Whistler,,,00:42:27,Fife AC (Nifty Fifties),3
97,Innes Bracegirdle & Rosie Lee,,,00:59:32,Fife AC (Nifty Fifties),4
98,Derek Adamson,,,00:39:04,Fife AC (Alistairs Team),1
98,Dan Newman,,,01:29:02,Fife AC (Alistairs Team),2
98,Neil Mitchell,,,01:29:02,Fife AC (Alistairs Team),2
98,Ronnie Stalker,,,00:42:20,Fife AC (Alistairs Team),3
98,Alastair Robertson & Gillian Robertson,,,00:45:45,Fife AC (Alistairs Team),4
99,Elie Holmwood,,,00:32:00,Westies Ladies Apples,1
99,Gaynor Gillespie,,,01:48:01,Westies Ladies Apples,2
99,Christine Menhennet,,,01:48:01,Westies Ladies Apples,2
99,Sharon Taylor,,,00:47:09,Westies Ladies Apples,3
99,Brenda Paul & Elspeth Baxter,,,01:09:15,Westies Ladies Apples,4
100,Tom Brown,,,00:35:14,The All & Terrain Machine,1
100,Colin McAdam,,,02:01:28,The All & Terrain Machine,2
100,Ally McAdam-Smith,,,02:01:28,The All & Terrain Machine,2
100,Mike MacDonald,,,00:30:28,The All & Terrain Machine,3
100,Kerith George-Briant & Pam McIldowie,,,01:12:25,The All & Terrain Machine,4
101,Claire Larravide,,,00:40:27,Westies Ladies Bananas,1
101,Helen MacPherson,,,01:53:33,Westies Ladies Bananas,2
101,Gillian Irvine,,,01:53:33,Westies Ladies Bananas,2
101,Vicki McLaren,,,00:39:52,Westies Ladies Bananas,3
101,Fiona Hutchison & Sheila Fleming,,,01:03:58,Westies Ladies Bananas,4
102,Elaine Carstairs,,,00:44:46,Fife AC (Annes Team),1
102,Wendy Ritchie,,,02:09:01,Fife AC (Annes Team),2
102,Val Herkes,,,02:09:01,Fife AC (Annes Team),2
102,Dawn Angus,,,00:35:02,Fife AC (Annes Team),3
102,Anne Whiteford & Fiona McColl,,,01:03:05,Fife AC (Annes Team),4
103,Fiona Kemp,,,00:44:23,KRR Ladies B,1
103,Val Findlay,,,02:05:39,KRR Ladies B,2
103,Amanda Rennie,,,02:05:39,KRR Ladies B,2
103,Alison Houston,,,00:40:58,KRR Ladies B,3
103,Wendy Grieve & Gillian Agnew,,,01:01:23,KRR Ladies B,4
104,Bill Nouillan,,,00:48:04,KRR Beauty and & the Beast,1
104,Neil Robertson,,,01:58:17,KRR Beauty and & the Beast,2
104,Anne MacInyre,,,01:58:17,KRR Beauty and & the Beast,2
104,Sarah Eaton,,,00:44:03,KRR Beauty and & the Beast,3
104,Norman Smith & Alison Robertson,,,01:05:13,KRR Beauty and & the Beast,4
105,Ian Shield,,,00:40:20,Anster Haddies F,1
105,Allan Galloway,,,02:06:50,Anster Haddies F,2
105,Chris Broome,,,02:06:50,Anster Haddies F,2
105,Nick Fry,,,00:40:21,Anster Haddies F,3
105,Dougie Campbell & George Hay,,,01:08:14,Anster Haddies F,4
106,Davie Watt,,,00:28:34,Calderglen Harriers A,1
107,George Black,,,00:36:50,Fife AC (70),1
107,Andy Wright,,,02:27:43,Fife AC (70),2
107,Gerry McPartlin,,,02:27:43,Fife AC (70),2
107,Bob Stark,,,00:48:23,Fife AC (70),3
107,Carole Melville & Tom Ross,,,00:57:51,Fife AC (70),4
108,Bev Smeaton,,,00:44:40,Forfar Hill & Runners Ladies,1
108,Karen Campbell,,,02:27:56,Forfar Hill & Runners Ladies,2
108,Sarah Clark,,,02:27:56,Forfar Hill & Runners Ladies,2
108,Lynn Henderson,,,00:33:00,Forfar Hill & Runners Ladies,3
108,Donna Pass & Angela Philip,,,01:08:49,Forfar Hill & Runners Ladies,4
109,Carole Fraser,,,00:47:27,Anster Haddies & Ladies B,1
109,Debz Hay,,,01:57:27,Anster Haddies & Ladies B,2
109,Christine Bowie,,,01:57:27,Anster Haddies & Ladies B,2
109,Jane Askey,,,00:50:17,Anster Haddies & Ladies B,3
109,Tracy Chalmers & Jackie Murray,,,01:19:24,Anster Haddies & Ladies B,4
110,Gillian McCracken,,,00:41:15,Carnegie Harriers B,1
110,John Milton,,,02:29:28,Carnegie Harriers B,2
110,Ken Daniels,,,02:29:28,Carnegie Harriers B,2
110,Clive Cable,,,00:41:53,Carnegie Harriers B,3
110,Bill Fairlie & John McArthur,,,01:24:59,Carnegie Harriers B,4
111,Ian Hosiak,,,00:45:02,Wee County Harriers 2,1
111,J Sheridan,,,02:32:43,Wee County Harriers 2,2
111,Andy Rankin,,,02:32:43,Wee County Harriers 2,2
111,George Furmage,,,00:39:28,Wee County Harriers 2,3
111,Alastair I & I Andrews,,,01:30:28,Wee County Harriers 2,4
112,Liz Moffat,,,00:50:48,Wee County Harriers 1,1
N/A,Gerard Scullion,,,00:30:10,Bellahouston RR B,1
