Position,Name,Club,Category,Time,Team,Leg
74,Jim Close,,,00:54:05,Fife Men “I”,1
74,Stewart Leckie,,,00:54:05,Fife Men “I”,1
74,Robert Annand,,,00:37:35,Fife Men “I”,2
74,Leonard Rhone,,,01:26:35,Fife Men “I”,3
74,Sam Gillespie,,,01:26:35,Fife Men “I”,3
74,Mike Hogg,,,00:38:50,Fife Men “I”,4
75,Scott Urquhart,,,00:53:13,East Fife Tri Club,1
75,Chris Scott,,,00:53:13,East Fife Tri Club,1
75,Dave Muir,,,00:30:48,East Fife Tri Club,2
75,David Wragg,,,01:33:43,East Fife Tri Club,3
75,Mark Rochford,,,01:33:43,East Fife Tri Club,3
75,Paul Miller,,,00:40:36,East Fife Tri Club,4
76,Drew Turnbull,,,00:59:31,Westerlands Vets. “B”,1
76,Ian Struthers,,,00:59:31,Westerlands Vets. “B”,1
76,Jason Kaushal,,,00:34:15,Westerlands Vets. “B”,2
76,Peter Baxter,,,01:20:18,Westerlands Vets. “B”,3
76,Brian Brennan,,,01:20:18,Westerlands Vets. “B”,3
76,Dugald Cambell,,,00:44:23,Westerlands Vets. “B”,4
77,John McTaggart,,,00:59:12,Carnegie Harriers Senior 3,1
77,Colin Reid,,,00:59:12,Carnegie Harriers Senior 3,1
77,Steve Earl,,,00:32:18,Carnegie Harriers Senior 3,2
77,Ryan McKenzie,,,01:26:10,Carnegie Harriers Senior 3,3
77,Andrew Sim,,,01:26:10,Carnegie Harriers Senior 3,3
77,Morna Stewart,,,00:40:53,Carnegie Harriers Senior 3,4
78,Ian Hill,,,00:54:15,Beacon Men 2,1
78,Scott Neil,,,00:54:15,Beacon Men 2,1
78,Peter Brown,,,00:35:19,Beacon Men 2,2
78,Jim Winning,,,01:29:22,Beacon Men 2,3
78,Jim McWhinnie,,,01:29:22,Beacon Men 2,3
78,Bob Mahal,,,00:39:37,Beacon Men 2,4
79,Ken Daniels,,,00:58:57,Carnegie Harriers Veteran 2,1
79,John McArthur,,,00:58:57,Carnegie Harriers Veteran 2,1
79,Garry Taylor,,,00:36:58,Carnegie Harriers Veteran 2,2
79,Stephen Greer,,,01:26:43,Carnegie Harriers Veteran 2,3
79,Alistair McGouldrick,,,01:26:43,Carnegie Harriers Veteran 2,3
79,Phil Smithard,,,00:36:22,Carnegie Harriers Veteran 2,4
80,Abigail Longhurst,,,00:56:33,Forth Valley Jokers,1
80,Victoria Longhurst,,,00:56:33,Forth Valley Jokers,1
80,David Nicol,,,00:38:18,Forth Valley Jokers,2
80,Brian Bullen,,,01:20:51,Forth Valley Jokers,3
80,Lewis Keir,,,01:20:51,Forth Valley Jokers,3
80,Jamie Nicol,,,00:43:28,Forth Valley Jokers,4
81,Andrew Barker,,,00:56:26,Fife Men “H”,1
81,John Keenleyside,,,00:56:26,Fife Men “H”,1
81,Ron Crab,,,00:37:47,Fife Men “H”,2
81,Jim Taylor,,,01:29:01,Fife Men “H”,3
81,Gordon Thomson,,,01:29:01,Fife Men “H”,3
81,Doug Gunstone,,,00:37:03,Fife Men “H”,4
82,Judith Dobson,,,00:52:20,Kinross Ladies,1
82,Hazel Porter,,,00:52:20,Kinross Ladies,1
82,Isabella Carmichael,,,00:41:12,Kinross Ladies,2
82,Anne MacDonald,,,01:26:54,Kinross Ladies,3
82,Christine Myerscough,,,01:26:54,Kinross Ladies,3
82,Gillian Lopez,,,00:41:51,Kinross Ladies,4
83,Kiri Stone,,,00:50:09,Fife Junior Females,1
83,Maya Stone,,,00:50:09,Fife Junior Females,1
83,Kirsty Hamilton,,,00:38:14,Fife Junior Females,2
83,Lucy Duff,,,01:30:19,Fife Junior Females,3
83,Fiona Bracegirdle,,,01:30:19,Fife Junior Females,3
83,Emily Fitzpatrick,,,00:43:37,Fife Junior Females,4
84,Diana Johnstone,,,00:58:04,Dundee RR 1,1
84,Gerrard Savage,,,00:58:04,Dundee RR 1,1
84,Dave Stewart,,,00:31:13,Dundee RR 1,2
84,Ron McGill,,,01:24:23,Dundee RR 1,3
84,Morag Taggart,,,01:24:23,Dundee RR 1,3
84,Jaqueline McCulloch,,,00:48:40,Dundee RR 1,4
85,Joanne Thin,,,00:57:22,Carnethy HRC Ladies “B”,1
85,Lorna Duffy,,,00:57:22,Carnethy HRC Ladies “B”,1
85,Joan Wilson,,,00:34:32,Carnethy HRC Ladies “B”,2
85,Joanne Anderson,,,01:31:36,Carnethy HRC Ladies “B”,3
85,Kate Friend,,,01:31:36,Carnethy HRC Ladies “B”,3
85,Hilary Spenceley,,,00:39:28,Carnethy HRC Ladies “B”,4
86,David Ruxton,,,01:09:14,Fife Men “J”,1
86,Maurice Paterson,,,01:09:14,Fife Men “J”,1
86,Stewart Davidson,,,00:38:34,Fife Men “J”,2
86,Bob Allison,,,01:22:32,Fife Men “J”,3
86,Andy Milne,,,01:22:32,Fife Men “J”,3
86,Jim Morton,,,00:35:04,Fife Men “J”,4
87,Kate Gray,,,01:16:00,Bellahouston RR Mixed,1
87,Dougie MacGregor,,,01:16:00,Bellahouston RR Mixed,1
87,Alan Scott,,,00:33:25,Bellahouston RR Mixed,2
87,Stuart Mathieson,,,01:21:27,Bellahouston RR Mixed,3
87,Brendan Moriarty,,,01:21:27,Bellahouston RR Mixed,3
87,Joanne Berry,,,00:38:09,Bellahouston RR Mixed,4
88,Allan Lees,,,01:04:39,Fife Men “K”,1
88,Bob Beveridge,,,01:04:39,Fife Men “K”,1
88,Chris Clark,,,00:41:59,Fife Men “K”,2
88,Ian Hawkins,,,01:27:04,Fife Men “K”,3
88,Kenny McGuire,,,01:27:04,Fife Men “K”,3
88,George Black,,,00:36:53,Fife Men “K”,4
89,Hilary Tweedie,,,01:07:28,Westerland Ladies,1
89,Brenda Paul,,,01:07:28,Westerland Ladies,1
89,Shona Robertson,,,00:31:22,Westerland Ladies,2
89,Ana Talbot,,,01:27:00,Westerland Ladies,3
89,Catriona Miller,,,01:27:00,Westerland Ladies,3
89,Katherine Kirk,,,00:49:04,Westerland Ladies,4
90,Frances Findlay,,,00:58:29,Fife Ladies “C”,1
90,Ellie Haresign,,,00:58:29,Fife Ladies “C”,1
90,Hannah Alcock,,,00:40:48,Fife Ladies “C”,2
90,Kate Pether-Smith,,,01:39:53,Fife Ladies “C”,3
90,Anita Laidlaw,,,01:39:53,Fife Ladies “C”,3
90,Phillipa Ascough,,,00:39:56,Fife Ladies “C”,4
91,Fiona Walker,,,00:57:59,Fife Ladies Vets “B”,1
91,Elizabeth Downs,,,00:57:59,Fife Ladies Vets “B”,1
91,Catriona Duncan,,,00:40:02,Fife Ladies Vets “B”,2
91,Hilary Ritchie,,,01:39:21,Fife Ladies Vets “B”,3
91,Innes Bracegirdle,,,01:39:21,Fife Ladies Vets “B”,3
91,Sandra Aitken,,,00:41:54,Fife Ladies Vets “B”,4
92,Ali Manners,,,00:58:05,Strathearn Harriers Ladies,1
92,Karen Pass,,,00:58:05,Strathearn Harriers Ladies,1
92,Shelagh Crighton,,,00:39:46,Strathearn Harriers Ladies,2
92,Fran Loots,,,01:48:26,Strathearn Harriers Ladies,3
92,Cathy Tilsbrook,,,01:48:26,Strathearn Harriers Ladies,3
92,Liz Mestecky,,,00:39:49,Strathearn Harriers Ladies,4
93,Bob Stark,,,01:04:43,Fife Men “L”,1
93,Alastair Robertson,,,01:04:43,Fife Men “L”,1
93,James Baillie,,,00:35:05,Fife Men “L”,2
93,Graham Duncan,,,01:36:18,Fife Men “L”,3
93,Martin Hutson,,,01:36:18,Fife Men “L”,3
93,Bob Mustard,,,00:50:12,Fife Men “L”,4
94,Debz Hay,,,01:06:47,Anster Haddies “B”,1
94,Tracy Chalmers,,,01:06:47,Anster Haddies “B”,1
94,Ghappie Mathers,,,00:36:33,Anster Haddies “B”,2
94,Ian Shield,,,01:38:40,Anster Haddies “B”,3
94,Allan Gibson,,,01:38:40,Anster Haddies “B”,3
94,Jacqui Murray,,,00:46:42,Anster Haddies “B”,4
95,Steve Little,,,01:06:43,Kinross RR,1
95,Geoff Bilton,,,01:06:43,Kinross RR,1
95,Sandy McCalman,,,00:44:07,Kinross RR,2
95,Stephen Crawford,,,01:40:20,Kinross RR,3
95,Douglas Leitch,,,01:40:20,Kinross RR,3
95,Chris Pratt,,,00:37:40,Kinross RR,4
96,Jean Bowman,,,01:02:35,Beacon Ladies,1
96,Adele Osborne,,,01:02:35,Beacon Ladies,1
96,Yvonne Coull,,,00:49:47,Beacon Ladies,2
96,Shan Lees,,,01:32:56,Beacon Ladies,3
96,Janet McWhinnie,,,01:32:56,Beacon Ladies,3
96,Fiona Mactaggart,,,00:45:27,Beacon Ladies,4
97,Isobel Coombs,,,01:01:44,Westerland Ladies SuperVets.,1
97,Fiona Hutchinson,,,01:01:44,Westerland Ladies SuperVets.,1
97,Pat McLaughlin,,,00:46:51,Westerland Ladies SuperVets.,2
97,Pauline McAdam,,,01:38:28,Westerland Ladies SuperVets.,3
97,Helena McPherson,,,01:38:28,Westerland Ladies SuperVets.,3
97,Sally Struthers,,,00:46:30,Westerland Ladies SuperVets.,4
98,Caroline Horsburgh,,,01:06:01,Fife Ladies Vets “C”,1
98,Carol Melville,,,01:06:01,Fife Ladies Vets “C”,1
98,Anne Whiteford,,,00:48:40,Fife Ladies Vets “C”,2
98,Charlotte Kirby,,,01:37:59,Fife Ladies Vets “C”,3
98,Ally McAdam,,,01:37:59,Fife Ladies Vets “C”,3
