Position,Name,Club,Category,Time,Team,Leg
84,Christine Patterson,,,01:59:58,Shettleston Ladies,2
84,Susan Breckenridge,,,01:59:58,Shettleston Ladies,2
84,Clara Vrsitti,,,00:34:10,Shettleston Ladies,3
84,Victoria Leiper & Myrtle Breckenridge,,,00:49:43,Shettleston Ladies,4
85,Rebecca Lindsay,,,00:46:06,Good Auld Times,1
85,Philip Gatherer,,,01:39:28,Good Auld Times,2
85,Scott Gourlay,,,01:39:28,Good Auld Times,2
85,Alan Wallace,,,00:41:42,Good Auld Times,3
85,Thierry Meinart & Kieran McCann,,,00:50:30,Good Auld Times,4
86,Stuart Duncan,,,00:40:53,Goju Ryu Martial Arts Academy,1
86,Adrian Donnachie,,,01:34:38,Goju Ryu Martial Arts Academy,2
86,Jens Tilsner,,,01:34:38,Goju Ryu Martial Arts Academy,2
86,Callum Dick,,,00:43:17,Goju Ryu Martial Arts Academy,3
86,Alistair O'Brien & Steven Murray,,,01:00:06,Goju Ryu Martial Arts Academy,4
87,Morag McCracken,,,00:41:50,HBT Rejects,1
87,Rosie Smith,,,01:53:24,HBT Rejects,2
87,Tessa Hill,,,01:53:24,HBT Rejects,2
87,Claire Gordon,,,00:35:00,HBT Rejects,3
87,Eilidh Wardlaw & Megan Mowbray,,,00:48:44,HBT Rejects,4
88,Ruwan Fernando,,,00:31:52,Fife AC Alastair Robertson,1
88,Stewart Davidson,,,01:45:43,Fife AC Alastair Robertson,2
88,Ronald Stalker,,,01:45:43,Fife AC Alastair Robertson,2
88,Steven Pennycook,,,00:31:24,Fife AC Alastair Robertson,3
88,Eric Nachman & Alastair Robertson,,,01:10:55,Fife AC Alastair Robertson,4
89,Susan Beaumont,,,00:44:27,1st Lomie Ladies,1
89,Mary Abercrombie,,,01:45:32,1st Lomie Ladies,2
89,Jean Bowman,,,01:45:32,1st Lomie Ladies,2
89,Lesley Halstead,,,00:35:22,1st Lomie Ladies,3
89,Lorraine Russell & Allison Brown,,,00:54:39,1st Lomie Ladies,4
90,Fiona Hutchinson,,,00:45:02,Westerlands A+ Ladies,1
90,Elizabeth Adams,,,01:35:48,Westerlands A+ Ladies,2
90,Cat Fisher,,,01:35:48,Westerlands A+ Ladies,2
90,Cat Ross,,,00:33:06,Westerlands A+ Ladies,3
90,Brenda Paul & Pat MacLauchlin,,,01:06:08,Westerlands A+ Ladies,4
91,Elizabeth Shively,,,00:37:27,The Cutty Sarks,1
91,Alison McAdam-Smith,,,01:44:55,The Cutty Sarks,2
91,Charlotte Kirby,,,01:44:55,The Cutty Sarks,2
91,Nanette Heaney,,,00:39:00,The Cutty Sarks,3
91,Kerith George-Briant & Pamela McIldowie,,,01:00:56,The Cutty Sarks,4
92,Hilary Spenceley,,,00:36:40,Carnethy FV50,1
92,Moira Stewart,,,01:37:46,Carnethy FV50,2
92,Karen Meikle,,,01:37:46,Carnethy FV50,2
92,Anne Nimmo,,,00:44:40,Carnethy FV50,3
92,Margaret Forrest & Cali Ingham,,,01:03:44,Carnethy FV50,4
93,Karen Shepherd,,,00:42:35,Karen's Haddie Ladies,1
93,Rachael Grieve,,,01:33:07,Karen's Haddie Ladies,2
93,Lizzie Knox,,,01:33:07,Karen's Haddie Ladies,2
93,Carole Fraser,,,00:44:55,Karen's Haddie Ladies,3
93,Tracy Chalmers & Jackie Galloway,,,01:02:56,Karen's Haddie Ladies,4
94,Kirsty McKay,,,00:37:40,Wee County Harriers 1,1
94,Trevor Andrews,,,###,Wee County Harriers 1,2
94,Derek Fish,,,###,Wee County Harriers 1,2
94,Gordon McNeil,,,###,Wee County Harriers 1,3
94,Stephen Beveridge & Eilidh MacCorquodale,,,00:56:47,Wee County Harriers 1,4
95,Ann Malcolm,,,00:42:15,Kinross Ladies,1
95,Amanda Rennie,,,01:43:01,Kinross Ladies,2
95,Kirsty Gray,,,01:43:01,Kinross Ladies,2
95,Alison Houston,,,00:38:40,Kinross Ladies,3
95,Wendy Grieve & Val Findlay,,,01:00:52,Kinross Ladies,4
96,Helen Crooks,,,00:36:50,Burgh Babes,1
96,Michelle Hetherington,,,01:32:02,Burgh Babes,2
96,Madeline Robinson,,,01:32:02,Burgh Babes,2
96,Rebecca Beale,,,01:05:16,Burgh Babes,3
96,Maria Dye & Laura Johnstone,,,00:53:36,Burgh Babes,4
97,Steve Cromar,,,00:39:13,DHH,1
97,Sash Koch,,,01:55:59,DHH,2
97,L Hanlon,,,01:55:59,DHH,2
97,D Nicholson,,,00:31:11,DHH,3
97,Charlie Love & A Kennedy,,,01:02:43,DHH,4
98,Lewis Pickard,,,00:40:48,The Madalas,1
98,Byron Truscott,,,01:27:05,The Madalas,2
98,Paul Webb,,,01:27:05,The Madalas,2
98,Marta Navarro,,,01:05:42,The Madalas,3
98,William Gabrielli & Juan Carballo,,,00:57:29,The Madalas,4
99,Claire Larande,,,00:43:30,Westerlands Ladies B,1
99,Karine Salin,,,01:57:14,Westerlands Ladies B,2
99,Noelle Ryan,,,01:57:14,Westerlands Ladies B,2
99,Val Brunton,,,00:34:14,Westerlands Ladies B,3
99,Jo Hewitt & Helen MacPherson,,,00:56:44,Westerlands Ladies B,4
100,Chris Reid,,,00:31:54,Dundee Road Runners - Mixed,1
100,Ron Fraser,,,02:02:21,Dundee Road Runners - Mixed,2
100,Alasdair Chisholm,,,02:02:21,Dundee Road Runners - Mixed,2
100,Corinne Garty,,,00:39:22,Dundee Road Runners - Mixed,3
100,Brett La Hay & Gail Rattray,,,01:01:55,Dundee Road Runners - Mixed,4
101,Alison Galloway,,,00:45:58,St Leonards,1
101,Bernhard Struck,,,01:46:40,St Leonards,2
101,Graeme Baxter,,,01:46:40,St Leonards,2
101,Anna Radon-Harris,,,###,St Leonards,3
101,Leslie McCallum & Kristina Struck,,,###,St Leonards,4
102,Gillian Kemp,,,00:41:46,"Kinross RR ""the Weakest Link""",1
102,Anne Wilson,,,01:55:26,"Kinross RR ""the Weakest Link""",2
102,Alison Robertson,,,01:55:26,"Kinross RR ""the Weakest Link""",2
102,Sarah Eaton,,,00:41:56,"Kinross RR ""the Weakest Link""",3
102,Sandy MacCalman & Anne MacIntyre,,,01:02:04,"Kinross RR ""the Weakest Link""",4
103,Sandie Kennedy,,,00:43:47,Fife Y Nots,1
103,Anne Whiteford,,,01:56:23,Fife Y Nots,2
103,Wendy Ritchie,,,01:56:23,Fife Y Nots,2
103,Sandra Mitchell,,,00:46:17,Fife Y Nots,3
103,Val Herkes & Fiona McColl,,,01:00:53,Fife Y Nots,4
104,Bill Arnott,,,00:39:44,"Anster Haddies ""D""",1
104,Jim Hogsflesh,,,01:59:59,"Anster Haddies ""D""",2
104,Nick Fry,,,01:59:59,"Anster Haddies ""D""",2
104,Davie Nuttall,,,00:34:36,"Anster Haddies ""D""",3
104,George Hay & Jaz Hay,,,01:13:39,"Anster Haddies ""D""",4
105,Euan Cadger,,,00:39:53,Wee County Harriers 3,1
105,Caroline Strain,,,02:00:40,Wee County Harriers 3,2
105,Iona Mackay,,,02:00:40,Wee County Harriers 3,2
105,Scott Wilson,,,00:37:05,Wee County Harriers 3,3
105,Liz Moffat & Anne Motion,,,01:13:32,Wee County Harriers 3,4
106,Jill Leask,,,00:45:11,Beacon Ladies,1
106,Shan Lees,,,02:03:27,Beacon Ladies,2
106,Karen Young,,,02:03:27,Beacon Ladies,2
106,Vicky Stephen,,,00:45:32,Beacon Ladies,3
106,Adele Osborne & Trish Whitelaw,,,00:58:19,Beacon Ladies,4
107,Christine Bowie,,,00:41:02,Christine's Haddie Ladies,1
107,Debz Hay,,,02:22:21,Christine's Haddie Ladies,2
107,Karli Hay,,,02:22:21,Christine's Haddie Ladies,2
107,Tracy Knox,,,00:38:02,Christine's Haddie Ladies,3
107,Fiona Cruickshanks & Yvonne Dehn,,,00:53:48,Christine's Haddie Ladies,4
108,Colin Pritchard,,,00:51:06,Carnethy MV50+,1
108,Nick Macdonald,,,01:58:33,Carnethy MV50+,2
108,Andrew Shepherd,,,01:58:33,Carnethy MV50+,2
108,Bill Gauld,,,00:40:03,Carnethy MV50+,3
108,Brian Howie & Ian Nimmo,,,01:05:48,Carnethy MV50+,4
,Chris McHardy,,,00:29:49,"Central ""A""",1
,Lewis Millar,,,01:18:47,"Central ""A""",2
,Hugh Kerr,,,01:18:47,"Central ""A""",2
,###,,,###,"Central ""A""",3
,###,,,###,"Central ""A""",4
,Clare Brisbane,,,00:40:45,Central Allsorts,1
,###,,,###,Central Allsorts,2
,###,,,###,Central Allsorts,3
,###,,,###,Central Allsorts,4
,Gordon Hill,,,00:43:28,Fife AC Old Older Oldest,1
,Tom Ross,,,01:36:12,Fife AC Old Older Oldest,2
,Tom Scott,,,01:36:12,Fife AC Old Older Oldest,2
,Carole Melville,,,00:42:52,Fife AC Old Older Oldest,3
,Andy Wright & Bob Stark,,,01:19:45,Fife AC Old Older Oldest,4
